contig_id,0,1,2,3,4,5,6,7,8,9,10
contig_40.concoct_part_0,5.05627757e-01,6.82231597e-01,-1.54177167e+00,-8.23385426e-01,1.59116405e+00,3.26147639e-01,-2.79087602e-01,-4.53877407e-01,1.31387928e-01,-1.99420472e-01,3.89271206e-01
contig_400.concoct_part_0,-1.52030549e+00,9.00793466e-01,-1.27125241e+00,-4.88767445e-01,1.84316755e+00,1.61351320e+00,7.90474581e-03,-3.44458148e-01,2.17071907e-01,6.52201658e-01,-4.60489401e-01
contig_401.concoct_part_0,-3.17473964e+00,8.48580075e-01,3.31069942e-01,-3.64040629e-01,5.67470253e-01,2.03037620e+00,6.09036175e-01,-9.70385102e-02,1.96765518e+00,-3.58566219e-01,-6.03250170e-01
contig_403.concoct_part_0,1.48865897e+01,3.49061715e-01,1.59252597e+00,9.01463477e-01,-9.88343265e-01,1.48018757e+00,6.75113256e-01,-6.31223251e-01,-5.83622362e-01,-1.18665097e+00,-3.90180225e-01
contig_404.concoct_part_0,-5.79471112e+00,7.92030080e-02,5.43476355e-01,5.86696150e-01,-9.14346020e-01,2.13240835e-01,-7.49100075e-01,-7.47629155e-01,5.42337011e-01,-2.40655084e-01,1.34287457e-01
contig_404.concoct_part_1,-2.73426059e+00,-1.20741256e+00,4.99011930e-02,-9.86672048e-02,-2.33583290e-01,-1.89525987e-01,3.59512606e-02,-6.51159158e-02,-2.36897013e-01,2.91040685e-01,1.53603051e-01
contig_405.concoct_part_0,-3.75457904e+00,-5.63189428e-01,1.06314505e-01,4.95210298e-01,5.29454571e-01,1.13830342e-01,1.84893866e-01,4.04755229e-02,-4.92918308e-01,1.96773983e-01,-3.26565586e-01
contig_405.concoct_part_1,-4.26003545e+00,-3.21568358e-01,1.10317395e-01,1.11333089e+00,2.19616207e-01,2.80868907e-01,1.60333363e+00,1.74390358e+00,2.50145401e-01,9.32505725e-01,1.28002773e+00
contig_406.concoct_part_0,-2.79058940e+00,-8.35742812e-01,-5.40040533e-01,1.08366277e+00,3.23908687e-01,-7.43523387e-02,-1.38915090e-01,-4.57149257e-01,7.41519326e-01,-2.07943442e-01,3.58374652e-01
contig_407.concoct_part_0,-1.10035248e+00,-1.24331010e+00,-8.70535062e-01,-5.79749047e-01,-4.78550117e-01,9.96674850e-02,-1.20088212e+00,-6.82675462e-01,4.12024672e-01,3.53229619e-01,-8.11767520e-03
contig_408.concoct_part_0,-3.72846533e+00,6.50764080e-01,5.07293907e-01,-9.87537388e-01,3.17119507e-01,1.70027212e-01,-4.78252279e-01,1.52001065e-01,-1.76789688e-01,-5.08603570e-01,-1.32569477e-01
contig_409.concoct_part_0,-4.21410660e+00,-6.49892741e-02,4.26891393e-01,1.08043405e-01,-1.11967674e-01,4.57040774e-01,-3.17470121e-02,-3.19600814e-01,2.98910146e-01,4.44240442e-01,-3.64860517e-01
contig_41.concoct_part_0,7.20082800e-01,1.33122336e+00,-2.16108685e+00,3.24635277e-01,-7.10237501e-01,1.36960360e+00,-3.64383274e-01,-2.05809481e-01,6.38792530e-01,8.38637753e-01,-2.82550849e-02
contig_410.concoct_part_0,-4.72409761e+00,3.10032098e+00,-1.41356958e-01,-2.00273151e-01,9.32837056e-01,7.51641803e-01,4.50272107e-01,5.10956950e-01,-8.00287167e-03,-8.27036111e-01,-4.51881999e-01
contig_411.concoct_part_0,-5.85247896e-01,2.03052936e+00,-1.86570910e+00,5.33460141e-01,-7.26199774e-01,2.06227853e-01,-1.17052534e-01,6.30236837e-01,-5.97816785e-02,-3.53607104e-01,-2.96689292e-01
contig_412.concoct_part_0,-8.87144469e-01,-7.54124959e-03,-4.29020631e-01,4.64084250e-01,-2.56633522e-01,-1.05611175e-01,8.32336023e-01,8.21759911e-01,1.13094149e+00,2.15232501e-01,3.49319094e-01
contig_412.concoct_part_1,-1.72850207e+00,1.99118646e+00,-7.38250980e-01,4.75458206e-02,3.73636568e-02,-1.51732051e-01,6.62330496e-01,4.94557485e-01,-2.69105906e-01,4.71785595e-02,-2.14750882e-01
contig_412.concoct_part_2,-1.52005275e+00,1.90313278e+00,-1.44732714e+00,6.37499574e-01,-4.65905091e-01,-5.42519404e-01,5.91099599e-02,4.77696121e-01,-4.45026502e-01,-1.84714201e-01,7.89262891e-02
contig_412.concoct_part_3,7.75985539e-01,8.47248210e-01,-1.20869625e+00,1.58772264e-01,-2.71883013e-01,-7.13789864e-02,-5.40845999e-02,4.64258935e-01,-1.71354153e-01,3.69795346e-02,-1.99559648e-01
contig_412.concoct_part_4,1.44822591e+00,1.52311500e+00,-1.52009536e+00,-4.26836347e-01,6.77095550e-02,3.81980149e-01,2.51651973e-01,8.79310429e-01,-9.47140574e-01,4.67153013e-01,-3.47789704e-01
contig_412.concoct_part_5,3.19173566e+00,1.86772669e+00,-1.45910134e+00,6.26192323e-02,-2.79130756e-01,8.88504216e-02,-3.38220345e-01,1.17298061e+00,-6.12639447e-01,3.33456824e-01,-7.58115365e-01
contig_413.concoct_part_0,-6.89241577e+00,2.92251676e+00,3.09507320e+00,-3.47007868e-01,-2.28210876e+00,-6.21761956e-01,-1.28786491e+00,-3.94303145e-01,4.25671623e-01,-1.17004280e-02,8.95788250e-01
contig_415.concoct_part_0,9.38564545e+00,7.08952278e-01,8.90998363e-01,-2.92687630e-01,1.70260216e-01,-1.49137128e+00,1.02181699e+00,6.21319580e-02,9.40067864e-02,-2.70997942e-01,-1.13490318e+00
contig_416.concoct_part_0,6.96483054e+00,-1.83922351e+00,-5.48269866e-01,-1.37442405e+00,1.14275976e+00,1.26852265e+00,-1.79673140e+00,3.15305649e-01,-8.07609834e-01,1.09434335e+00,4.77029782e-02
contig_417.concoct_part_0,-2.95746329e+00,6.58927847e-01,-4.25735493e-01,-1.03199705e+00,-1.02739541e+00,7.52982456e-01,-4.12105677e-01,-1.11991439e+00,-1.09539539e+00,-3.73232446e-01,7.96663916e-01
contig_418.concoct_part_0,-2.25767565e+00,4.75146263e-01,-2.39301703e-02,-4.27172591e-01,-9.28563861e-02,-6.19792276e-01,-5.84644712e-01,3.79624169e-01,-1.35436420e-01,-3.33796774e-01,-5.88964318e-01
contig_419.concoct_part_0,-2.40396352e+00,-9.35519522e-01,-1.38460396e-02,1.16528859e-01,3.08540617e-01,3.15351720e-01,1.11648840e-01,3.17330789e-01,4.87688743e-01,-5.25083162e-02,-3.78199695e-01
contig_419.concoct_part_1,-2.10329003e+00,-1.31459961e+00,-2.55609217e-01,5.56651927e-01,1.74144002e-01,-2.04535868e-01,3.77732302e-02,4.17750983e-01,-5.58557649e-01,6.54453658e-01,-1.81017880e-02
contig_419.concoct_part_2,-1.31352434e+00,-1.33538862e+00,-2.14034375e-01,1.78596418e-01,3.15154589e-02,-7.95818798e-01,-2.28672549e-01,5.22237019e-01,-2.83635195e-01,2.33383869e-01,-2.03201088e-01
contig_419.concoct_part_3,-1.06553653e+00,-1.96743013e+00,-5.06467902e-01,9.46160628e-01,-2.76651708e-01,-1.35915251e-01,3.90087833e-02,4.25649066e-01,1.38996169e-01,5.09227991e-01,7.59870883e-02
contig_419.concoct_part_4,-1.19009163e+00,-1.52984716e+00,-2.13244397e-01,3.50116233e-01,1.55446543e-01,-4.37434224e-01,1.02012811e-01,7.06792818e-01,1.42284348e-01,-4.32264502e-01,4.72278885e-01
contig_419.concoct_part_5,-2.26384872e+00,-1.44463807e+00,-2.23111044e-01,7.16106538e-01,-2.62985562e-02,7.00947649e-03,3.26341436e-01,1.20177243e-01,-6.90720493e-01,1.28892963e-01,-7.27770422e-02
contig_42.concoct_part_0,-1.63696542e+00,1.33185712e-01,-1.08196213e-01,-1.02055011e+00,-3.98775502e-01,1.28941489e-01,-6.46328790e-01,1.85256979e-02,-5.54192404e-01,-1.47157973e-01,-4.90817760e-01
contig_420.concoct_part_0,-9.16434565e+00,2.75362763e+00,4.13748681e+00,4.00061370e-01,-4.36399009e-01,6.90789380e-02,-1.80155375e+00,-3.78827080e-02,-4.46086241e-02,-5.12944013e-01,1.06578174e+00
contig_421.concoct_part_0,-8.74840734e-01,2.50691530e+00,-1.49876524e+00,1.71311473e-01,-1.16270541e-01,-9.36894560e-01,-4.63937828e-01,1.62342825e-01,1.48234116e-01,-5.34024967e-02,4.77570483e-01
contig_421.concoct_part_1,-3.20251473e+00,2.06488051e+00,-1.18735209e+00,4.15573264e-01,-1.00676422e+00,7.96516404e-02,3.79268755e-03,-1.83182139e-01,2.54483534e-01,1.72788643e-01,7.06672954e-02
contig_421.concoct_part_2,-1.46480236e+00,1.86527138e+00,-1.24496596e+00,3.40813807e-01,-5.71679596e-01,-6.72143512e-01,2.04593712e-01,-2.04936940e-01,-1.18976998e-01,5.16978115e-02,-4.86711016e-02
contig_422.concoct_part_0,-6.47070072e-01,-8.88007662e-01,-1.25130617e-01,-2.27905525e-01,-1.42405185e+00,-3.51428448e-01,1.06702720e-01,-1.85457228e-01,-5.97102110e-02,-5.27530641e-01,2.10497254e-01
contig_423.concoct_part_0,-6.08584950e+00,4.17454507e-01,1.23148468e+00,6.44698873e-01,-1.33676530e-01,2.11528881e-01,2.72953286e-01,9.07008192e-02,3.62663052e-01,-2.17628952e-02,-3.13588269e-02
contig_423.concoct_part_1,-3.34459555e+00,-9.50601086e-01,-3.20361026e-01,4.20877276e-01,-1.15187335e+00,1.73888236e-01,1.13696157e-01,-3.57930838e-02,8.05720753e-02,4.77851197e-03,2.71525790e-01
contig_423.concoct_part_2,-2.13068250e+00,-3.49788747e-01,-2.54084647e-01,-1.71025776e-01,3.42326641e-02,2.35704826e-01,4.81541628e-01,-6.16304620e-01,-6.74654219e-01,-1.72682084e-01,1.59974803e-01
contig_423.concoct_part_3,-1.36718038e+00,-1.37230333e+00,-4.25715277e-01,-1.53487332e-01,-5.14282511e-01,8.06645348e-02,7.43094437e-02,4.53890682e-01,-3.43973552e-01,1.62348443e-02,4.57383609e-01
contig_423.concoct_part_4,-1.40156972e+00,-1.56802090e+00,-2.55762839e-01,1.97672437e-03,-1.40164857e-01,-4.77303379e-01,2.07235600e-02,2.05091576e-01,-9.80279293e-01,-1.62874103e-02,1.58687933e-01
contig_423.concoct_part_5,-1.38000612e+00,-8.64757316e-01,-1.71021629e-01,6.05642985e-01,-4.46752552e-01,-1.54700463e-01,8.42335804e-01,1.40913290e-01,-5.84669629e-01,-7.01328258e-02,4.58261645e-01
contig_423.concoct_part_6,-1.88558133e+00,-1.15747100e+00,-4.29575532e-01,8.60910625e-01,-5.82661067e-01,-1.82694930e-01,5.62720545e-02,2.01567556e-01,1.97648071e-01,-2.06232179e-01,4.68116535e-02
contig_423.concoct_part_7,-3.11852577e+00,-8.72659940e-01,3.57306137e-01,2.80460058e-01,-2.67677707e-01,2.73572804e-01,5.27347471e-02,-2.84817751e-01,5.48337198e-01,-9.58647437e-02,-5.99962385e-01
contig_424.concoct_part_0,-1.61529764e+00,1.20003244e-01,-5.80655744e-02,-1.54108024e+00,-1.85335491e-01,3.35386391e-01,-1.13137719e+00,9.82947446e-01,-2.15842886e-01,-4.40818141e-01,-4.10643786e-01
contig_425.concoct_part_0,9.44980613e-01,8.63178525e-01,-9.80544524e-01,1.74249361e-01,2.07362123e+00,-1.73133828e-01,-1.82256834e-01,2.78788936e-02,1.03705507e+00,-3.72697928e-01,-7.32981886e-02
contig_426.concoct_part_0,-1.96889763e+00,2.23444083e-02,2.29509482e-02,-1.06197129e+00,2.92410041e-01,-2.16760160e-01,4.14209676e-01,-5.38640212e-01,1.55088929e-01,1.33098987e-01,-3.82920489e-01
contig_427.concoct_part_0,6.60954360e+00,-6.25785521e-01,9.30692184e-01,6.49840238e-03,1.40751292e+00,-1.87564311e+00,-4.22269046e-01,-7.40874554e-01,-3.02058952e-02,1.19359513e+00,-4.58422197e-02
contig_428.concoct_part_0,-2.48273131e+00,-1.16959557e+00,1.52197827e-01,3.08676670e-01,-1.95713430e-01,-3.70836410e-01,4.42114695e-01,-3.80703972e-01,2.80514487e-01,-1.37460802e-02,5.90992426e-01
contig_429.concoct_part_0,8.80006584e+00,9.01053719e-01,5.76018747e-01,-6.51248703e-01,-5.25484964e-02,-1.81453628e+00,1.15384436e+00,3.37713440e-01,-1.75073355e-01,1.46560060e-01,-1.19075410e-01
contig_429.concoct_part_1,8.65648900e+00,-9.52420971e-02,8.84027052e-01,-4.29966738e-02,-6.22524439e-01,-1.38133211e+00,6.18817519e-01,-6.97143911e-01,-5.07458022e-01,-1.48078967e-01,-1.75442229e-01
contig_429.concoct_part_2,1.05604464e+01,5.20063149e-01,1.03512520e+00,-4.75090278e-01,-1.18224060e-01,-2.65067964e+00,5.13223589e-01,-2.67961141e-01,-5.93139249e-02,-4.33940133e-01,5.51996933e-02
contig_43.concoct_part_0,8.56509990e-01,1.83125893e-01,1.54265680e-01,-5.73695236e-01,1.69034476e+00,-3.41773186e-01,6.69119674e-01,1.87517998e-01,1.12184246e-01,-8.27446516e-03,-2.42921894e-01
contig_43.concoct_part_1,8.73817831e+00,-6.06838278e-01,-4.37947692e-01,1.12446813e+00,4.19631186e-01,1.76380194e-01,-4.51632346e-01,-1.95143470e-02,-1.19742692e-01,7.10444910e-01,4.84556440e-02
contig_430.concoct_part_0,-2.25458396e+00,2.20298773e+00,-1.06873538e+00,7.09524971e-01,2.64318194e-02,-7.48428731e-02,5.58210707e-01,-3.74741620e-01,4.92667231e-01,-6.49089630e-01,-2.84916766e-01
contig_430.concoct_part_1,-4.02319723e-01,1.17039654e+00,-2.11851763e+00,4.33215546e-01,-9.38280245e-01,1.48404471e-01,-1.26143374e-01,-1.82605208e-01,-4.49911738e-01,1.43764988e-01,-8.81762937e-02
contig_431.concoct_part_0,1.60580675e+01,2.53982274e-01,9.94536333e-01,2.01574452e+00,-2.87051101e-01,1.25547143e+00,-3.70708769e-01,-7.77304015e-02,-1.34831081e+00,1.46685530e+00,3.54621221e-01
contig_432.concoct_part_0,-2.72473637e+00,-1.04839827e+00,3.03308762e-01,-3.65970966e-01,1.52376073e-01,-8.82708042e-02,-5.51981155e-02,-4.85760690e-01,-3.57082549e-01,3.90642656e-01,-5.25256972e-01
contig_433.concoct_part_0,7.42442636e+00,8.79172382e-01,-7.91267895e-01,-7.58734963e-01,8.90073480e-01,6.19038791e-01,-1.13277111e+00,1.00244528e+00,7.58469065e-01,5.59982191e-01,-1.53699094e-01
contig_435.concoct_part_0,-6.51388253e+00,9.37765197e-01,1.86633594e+00,-2.24126899e-01,-6.68831592e-02,2.33043301e-01,-4.15326946e-01,-3.24082609e-01,2.63133418e-01,-1.57657460e-01,-1.53345896e-01
contig_436.concoct_part_0,6.16130982e+00,-9.47567689e-02,-5.49123921e-01,-8.80850421e-01,2.22443675e-01,-4.98061369e-01,6.24851237e-01,-1.09505750e+00,-5.07944881e-01,-4.96643960e-01,1.05270429e+00
contig_437.concoct_part_0,4.61980891e-01,2.03539744e-01,-1.86734400e+00,-2.35442901e-01,9.12311572e-01,2.19071723e-01,-3.69074144e-01,-8.68414404e-01,3.50715566e-01,5.91001254e-01,2.66250026e-01
contig_439.concoct_part_0,-7.14740764e+00,6.02730999e-01,2.10282397e+00,6.24687734e-01,5.21264156e-01,3.12207252e-01,-3.96476470e-01,-2.53835454e-01,-3.47443328e-01,4.95572947e-01,1.06999719e-01
contig_44.concoct_part_0,-2.53696595e+00,-6.87995437e-01,-1.87836199e-01,-2.35544102e-01,1.27397649e-01,1.25568119e-01,2.35071019e-01,-6.19652210e-02,-4.11621015e-01,4.60486563e-01,-1.32398608e-01
contig_44.concoct_part_1,-9.07493797e-01,-1.99843754e+00,-8.65079303e-01,4.37670983e-01,-9.06953302e-02,3.24213064e-01,6.58746561e-02,-3.02716522e-01,-3.77596347e-01,-9.77919641e-02,-1.71697463e-01
contig_440.concoct_part_0,3.79156222e+00,5.62780934e-01,-1.99215488e+00,-3.28184947e-01,1.28520445e+00,1.13699295e-01,-1.08135740e+00,3.21383979e-01,-4.69395010e-01,2.32905991e-01,-1.42720698e-01
contig_441.concoct_part_0,-5.09872388e+00,2.20667956e+00,-4.72046437e-01,4.95492538e-01,4.23089170e-01,9.77682834e-01,-2.85870939e-01,1.88528428e-01,-8.22950465e-01,-8.09785808e-01,-4.97545353e-01
contig_442.concoct_part_0,6.50673203e+00,-1.44162157e+00,-5.37542308e-01,-1.49565281e+00,3.46527825e-01,1.43260979e+00,-1.00449687e+00,2.50364460e-01,-9.93375599e-01,3.10803809e-01,7.08066417e-01
contig_443.concoct_part_0,-2.25303602e+00,-3.08360562e-03,2.74437078e-01,-1.11823972e+00,-2.84250424e-02,-2.24993127e-01,-1.10835552e+00,7.66593597e-01,8.33233554e-02,-1.41015915e-01,-2.09978440e-01
contig_444.concoct_part_0,5.53424685e-01,1.86991286e+00,-1.28827156e+00,-2.08177784e-01,2.04376222e-01,-6.85228243e-01,-1.15519702e-02,5.03026305e-01,-2.29157037e-01,3.33038661e-01,-2.82385662e-01
contig_445.concoct_part_0,-6.42351798e+00,3.59799855e+00,9.90721713e-01,8.69303177e-01,9.86046075e-01,3.04616586e-01,2.05399974e-01,5.81992968e-01,-1.16159905e+00,-7.01727501e-01,-5.37758762e-01
contig_446.concoct_part_0,1.32281924e+01,1.53874180e-01,1.02882713e+00,1.97883876e+00,3.73196434e-01,8.07609817e-01,2.02248710e-01,-5.71048972e-01,-1.24720842e-01,1.31878531e-01,2.27964949e-01
contig_446.concoct_part_1,1.46933903e+01,2.80611008e-01,1.17687877e+00,2.86211621e+00,-4.94509721e-01,8.87092155e-01,-1.76164461e-01,3.76684630e-01,1.82699007e-01,1.86211025e-01,-5.90404027e-02
contig_447.concoct_part_0,-5.45513757e-01,-7.47798934e-01,-8.07801127e-01,-7.34425011e-01,-1.04891707e+00,6.27519456e-01,3.86437370e-01,-8.91457443e-01,-5.14270324e-01,-2.37907637e-01,-3.68598465e-01
contig_448.concoct_part_0,8.87138903e+00,-1.42498030e+00,6.57161327e-01,-1.08633700e-01,8.48263811e-01,-1.78895795e-01,-1.24460256e+00,6.63503231e-01,1.12364318e+00,-9.36309959e-01,5.93806167e-02
contig_449.concoct_part_0,-2.64353941e+00,6.37036638e-01,7.34337879e-02,-1.15168125e+00,-7.79576227e-01,6.04983947e-01,-5.35131496e-01,-5.44563055e-01,4.30833059e-01,4.15816367e-01,3.05426563e-01
contig_45.concoct_part_0,-1.61701743e+00,-1.55811056e+00,-8.38920152e-02,5.72478387e-01,-3.54278329e-02,-7.28383960e-02,-7.51564169e-01,-1.03071140e-01,-8.30486012e-01,-5.46923169e-01,-2.77747264e-01
contig_450.concoct_part_0,9.49845701e+00,-8.33668846e-01,4.80923666e-01,-3.25965888e-01,4.02289042e-01,3.64822735e-01,-1.16017246e+00,5.21078775e-01,1.15770664e-01,-4.04507344e-01,5.81730694e-02
contig_450.concoct_part_1,7.65361699e+00,-5.19779955e-01,1.42763498e-01,-4.91896140e-01,4.90550817e-01,-2.24434601e-01,-1.52451787e+00,6.30451802e-01,1.05010666e+00,-1.34364046e-01,-5.09555926e-01
contig_452.concoct_part_0,1.37243696e+01,8.00913291e-01,9.19902039e-01,2.12107499e+00,3.86261793e-01,6.94337114e-01,8.98493502e-02,3.74123557e-01,-5.69668330e-01,-2.40976996e-01,-1.71031236e-01
contig_454.concoct_part_0,2.79310540e+00,6.88503628e-01,-1.55565557e+00,2.25951048e-01,2.39292955e+00,5.27969532e-01,-9.88795443e-01,4.19226093e-01,4.93540685e-01,-4.55447065e-01,1.43466290e-01
contig_455.concoct_part_0,-6.68580437e+00,3.36354640e+00,2.52480949e+00,7.92927167e-02,5.36013012e-01,-1.04570764e-02,3.04750081e-01,5.11203093e-01,8.83400092e-01,-6.40433793e-01,-8.46604120e-01
contig_456.concoct_part_0,7.76661385e-02,1.26644876e+00,-1.42451805e+00,8.09286854e-01,2.30613187e+00,-8.62917396e-01,3.64731118e-03,-3.66612189e-01,1.71177356e-01,4.35847258e-01,-1.30238780e-01
contig_457.concoct_part_0,-4.52095673e+00,1.34979175e+00,8.66451624e-01,-1.29395061e+00,1.43021959e-01,4.26850969e-01,-6.32874538e-01,5.08213899e-01,-3.55024225e-01,-2.09155867e-01,-4.75326670e-01
contig_458.concoct_part_0,9.09787169e+00,5.70853048e-01,6.33496655e-01,-7.80746439e-01,-7.54375515e-01,5.08443727e-01,-1.67441387e-01,9.75287557e-02,7.89124546e-01,5.09444640e-01,-4.38619773e-01
contig_458.concoct_part_1,8.80616701e+00,2.85811376e-01,9.63107077e-01,-7.07368345e-01,-1.12435952e+00,7.50724917e-01,9.56100619e-01,9.27877211e-01,-4.18475058e-01,9.16773951e-03,-5.13922198e-01
contig_458.concoct_part_2,7.85491993e+00,-4.38686990e-01,5.92726170e-01,-1.79656069e+00,-1.14984637e+00,3.63414315e-01,-1.11802869e-01,3.44920301e-01,3.19692934e-01,3.48657426e-01,2.98672838e-02
contig_459.concoct_part_0,-5.40687250e+00,-2.52973784e-01,9.34875181e-01,2.64349078e-01,4.18638268e-01,3.69006751e-01,-1.82397396e-01,-4.82032256e-01,-2.29897790e-01,1.03003946e-01,-1.60620874e-02
contig_459.concoct_part_1,-4.75242990e+00,-1.17903285e+00,7.22612080e-01,8.78482771e-01,2.99869636e-01,4.93973616e-01,-1.66076406e-01,-2.77549196e-01,9.83349684e-01,2.72975603e-02,-2.24365984e-02
contig_459.concoct_part_2,-9.65870802e-01,-1.66248423e+00,1.72003455e-02,9.15130873e-02,-8.41380729e-02,-3.92903810e-01,5.50875612e-01,1.24855516e-01,-8.62931235e-01,1.83724661e-02,3.98824504e-01
contig_459.concoct_part_3,-3.44653498e+00,-1.05034784e+00,-1.01083130e-02,5.34232490e-01,3.94051442e-02,8.37998676e-02,4.13525251e-01,1.62644304e-01,2.62522686e-01,3.92986065e-02,1.29918247e-01
contig_459.concoct_part_4,-1.02021993e+00,-1.60627197e+00,-7.83759312e-01,3.01063551e-01,-6.04107280e-01,-3.39434139e-01,1.66657394e-01,4.43657195e-02,4.20155981e-01,-1.97336374e-01,3.46195645e-01
contig_459.concoct_part_5,-4.98657212e-01,-2.50889798e+00,-4.00771615e-01,7.59407115e-01,-5.61895494e-01,4.23812040e-02,1.50637915e-01,-6.66483062e-01,-4.33831569e-01,-6.75800999e-01,-1.24420473e-01
contig_459.concoct_part_6,-5.72177424e-01,-1.18654113e+00,-3.69422429e-01,1.68932988e-01,-2.62908246e-01,-9.05546413e-01,-1.84608988e-01,2.72163546e-01,-7.01206149e-01,-4.68601586e-01,1.69933915e-01
contig_459.concoct_part_7,-1.10939234e+00,-1.34001734e+00,-1.55952257e-01,-2.75736416e-03,-2.92002315e-01,-1.52360495e-01,-2.20267894e-02,-1.74313297e-01,-4.54534308e-01,-2.03113853e-01,-5.34222773e-01
contig_459.concoct_part_8,-7.91923765e-02,-1.56224875e+00,-8.46378923e-01,-1.44827351e-01,6.51947043e-01,1.75662589e+00,-4.84488479e-01,-5.62609664e-01,-7.93563881e-01,9.85434188e-03,-1.00225345e+00
contig_46.concoct_part_0,-2.32272354e+00,-9.96975804e-01,-1.33790206e-01,-2.12126853e-01,-5.44964583e-01,-4.71445809e-02,-1.71125163e-01,-4.85443306e-01,1.26905264e-03,2.17496388e-01,-4.61774321e-01
contig_46.concoct_part_1,-3.19798832e+00,-4.90181211e-01,2.57648528e-01,4.38186500e-02,-1.34470705e-01,-8.96064177e-02,5.44454083e-01,-2.07567279e-01,2.70051258e-02,-1.48411342e-01,-9.97107559e-03
contig_46.concoct_part_2,-8.86021837e-01,-1.66387055e+00,-4.69007590e-01,6.63443472e-01,-3.77430448e-01,-1.74428677e-01,9.40446469e-02,1.62022111e-01,1.02915024e-01,-1.61481840e-01,2.08583862e-01
contig_46.concoct_part_3,-3.23220489e-01,-1.89384739e+00,7.32738306e-02,3.92429681e-01,7.34758677e-02,-4.44158637e-01,5.22409091e-01,4.78562714e-01,-3.74659590e-01,-6.39428110e-01,3.03249764e-01
contig_46.concoct_part_4,-1.90920407e+00,-1.83106423e+00,-2.56362850e-01,4.66338844e-01,1.87707558e-01,-9.16508204e-02,-2.89923708e-01,5.32389778e-01,5.99504359e-01,-3.46404000e-02,1.23819278e-02
contig_46.concoct_part_5,-2.09242774e+00,-1.39808860e+00,-3.80212214e-01,3.78124004e-01,8.13181352e-02,1.04704099e-02,-5.68791378e-02,1.92383027e-01,-3.23313246e-01,-1.82409157e-01,-8.62474640e-02
contig_46.concoct_part_6,-2.87132571e+00,-1.34704752e+00,-1.71568333e-01,6.04330026e-01,1.77078607e-01,2.70755194e-01,9.16470623e-01,3.37292355e-01,2.32840268e-01,-8.36582073e-03,2.81469447e-01
contig_46.concoct_part_7,-3.71347450e+00,6.36571984e-01,1.13367388e+00,-2.16424793e-01,1.01210070e+00,-1.96027757e-02,2.38506709e+00,5.23953670e-01,5.80689491e-01,1.27753230e-01,8.76800613e-01
contig_46.concoct_part_8,-1.24250023e+00,-1.52408032e+00,-6.11006408e-02,3.62594096e-01,3.80776277e-01,-4.16939971e-01,3.65685316e-01,7.07807111e-01,-6.81150746e-01,-5.01164024e-01,1.36183722e-01
contig_46.concoct_part_9,-7.67662284e-01,-1.34648292e+00,-8.67195920e-01,-2.91564063e-02,-3.08716613e-01,-2.22615127e-01,2.98685159e-01,3.40375052e-01,-5.20537628e-01,-6.80014548e-02,-1.00736025e-01
contig_46.concoct_part_10,-6.99032534e-01,-1.31017151e+00,-2.64974381e-01,1.31363543e-01,-4.17015346e-01,1.74992801e-02,5.69379181e-02,3.63821626e-01,-1.11104635e-01,-5.05644909e-02,-6.49901386e-01
contig_46.concoct_part_11,-1.50381945e+00,-1.62329970e+00,-1.23845619e-01,2.66589591e-01,-1.45447020e-01,-1.92831515e-01,-1.01053383e-01,-2.88355029e-02,7.19571790e-01,-3.53576866e-02,-2.83605329e-01
contig_46.concoct_part_12,-8.16523996e-01,-1.16261930e+00,-1.39327527e-01,-1.42197630e-01,6.44167540e-01,-2.26234507e-01,1.36440018e-01,-5.50365805e-02,-5.13478238e-01,-7.66017532e-01,3.01235740e-03
contig_460.concoct_part_0,1.25464923e+00,1.31732088e+00,-2.31620048e+00,1.18200699e-01,-6.77057235e-01,1.33115522e-01,-3.88050492e-01,-5.22214985e-02,-1.88518092e-01,-3.83631923e-01,5.44986218e-01
contig_461.concoct_part_0,-5.80469006e-01,-1.49244102e+00,-4.68227533e-01,3.07625907e-01,-4.36702340e-01,-5.46947095e-01,-2.42918876e-01,-4.20338732e-01,-4.19965922e-02,-9.22412362e-01,6.77354412e-01
contig_461.concoct_part_1,-2.88365160e+00,-1.44038606e+00,3.49299120e-02,5.96082106e-01,-9.58015887e-01,3.65890942e-02,-1.71819272e-02,-1.91469536e-01,-2.92287936e-02,-3.56608118e-01,1.15989736e-01
contig_461.concoct_part_2,-2.59768830e+00,-1.45447119e+00,5.22503977e-02,-3.22069828e-01,-1.18750436e+00,2.87004173e-01,1.38799154e-01,4.80177915e-01,-1.62262292e-01,5.31339064e-01,4.85005942e-02
contig_462.concoct_part_0,3.94199918e+00,8.43343644e-01,-1.82495182e+00,-7.14189691e-01,-6.54843088e-01,-6.22183382e-01,-9.09373326e-01,3.88951984e-01,-3.27033009e-01,5.02799963e-01,-3.25863913e-01
contig_463.concoct_part_0,7.42752027e+00,-1.22585316e-01,-1.73322717e-01,-8.08641072e-02,-8.16350277e-01,8.63027667e-01,3.68057074e-01,-1.51757051e+00,1.80759853e-01,-4.80701229e-01,5.13402069e-01
contig_464.concoct_part_0,-5.71840174e+00,3.00250871e+00,5.62972352e-01,-1.47409114e-01,-6.02746808e-02,4.86437370e-01,3.08028538e-01,-1.87648880e-02,-3.86671888e-01,-6.14730368e-01,-2.15482033e-03
